0.4776182673	0.4776182673	-0.0000000000	0.1931113803	1.0000000000	-0.0000000000	1.0000000000	0.1931113803	1.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.4776182673	0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	1.0000000000	0.4776182673	-0.0000000000	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000001	1.0000000000	0.4776182683	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
-0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	0.9999999999	-0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.4776182673	0.0000000000	0.4776182673	0.0000000000	0.4776182673	0.4776182673	0.7003233612	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	-0.0000000001	0.4776182673	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.0000000000	0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	-0.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
-0.0000000000	0.4776182673	0.1931113803	0.4776182673	0.4776182673	0.1931113803	0.0000000000	1.0000000000	-0.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	0.4776182673	1.0000000000	0.4776182672	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.0000000000	0.4776182673	-0.0000000000	-0.0000000000	0.4776182673	0.4776182673	1.0000000000	0.4776182673	1.0000000026	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.1931113803	-0.0000000000	-0.0000000000	0.4776182673	1.0000000000	0.4776182673	0.4776182673	-0.0000000000	0.9999999999	0.4776182673	1.0000000000	1.0000000001	0.4776182673	1.0000000000	0.4776182673	1.0000000000	0.4776182673	0.4776182673	1.0000000001	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.4776182673	-0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.4776182673	-0.0000000000	-0.0000000000	-0.0000000000	-0.0000000000	1.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
-0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	-0.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	1.0000000001	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	0.4776182672	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
-0.0000000000	-0.0000000000	0.4776182673	-0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.9999999999	1.0000000000	1.00000000000000000000
-0.0000000000	1.0000000000	0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.9999999999	1.0000000000	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	-0.0000000000	0.4776182673	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
0.4776182673	-0.0000000000	0.7003233612	-0.0000000000	0.4776182673	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000001	1.0000000000	1.0000000000	1.00000000000000000000
0.1931113803	0.4776182673	0.4776182673	-0.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000001	0.4776182673	0.4776182673	0.4776182673	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4776182673	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
-0.0000000000	0.4776182673	-0.0000000000	0.4776182673	1.0000000000	0.4776182673	0.4776182673	1.0000000000	0.4776182673	0.4776182673	0.4776182673	1.0000000000	0.9999999996	1.0000000001	1.0000000000	1.0000000000	0.4776182673	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000001	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.00000000000000000000
